,X,Y,Area,Perimeter,Eccentricity,dapi,ncam1,ssea1,tra181,mz 835.518,mz 940.592
23,2922.641975308642,1474.0586131302641,243,57.21320343559643,0.656035239903819,97.60082304526749,14.407407407407407,7.506172839506172,9.337448559670781,0.0049492856022827925,0.009275766812384376
24,929.7190476190476,1279.568313306631,210,52.2842712474619,0.5639272504666915,94.48571428571428,13.357142857142858,7.966666666666667,9.157142857142857,0.0026852618154771437,0.007458227339806509
25,2981.4884393063585,1276.2531467775916,346,68.2842712474619,0.62066152003446,105.03468208092485,12.199421965317919,7.534682080924855,19.832369942196532,0.004418011160825951,0.008894815207018052
26,2151.295336787565,1552.5599244588639,193,49.45584412271571,0.5310412566903348,148.80310880829015,18.72020725388601,8.352331606217616,10.098445595854923,0.004109736053620236,0.008399521054281352
27,619.5333333333333,1466.8730752113927,315,72.35533905932738,0.5043773999385973,131.0793650793651,14.66984126984127,8.263492063492064,15.742857142857142,0.004113389399406909,0.006931040324603463
28,3246.3359375,2861.222145151869,256,75.97665940288702,0.5711569842599853,75.9296875,10.921875,7.2109375,13.09375,0.0017222425700202024,0.0018842187591033015
29,2017.1505376344087,1687.4986768498977,279,75.11269837220809,0.37695847875804944,164.89247311827958,15.297491039426523,10.11111111111111,15.089605734767025,0.004344284997994886,0.006082756336402368
30,394.9244444444444,1404.7302180685356,225,60.31980515339464,0.6347084016648936,113.87555555555555,13.173333333333334,8.297777777777778,13.004444444444445,0.004118111357288989,0.008541370504808113
31,1990.3472222222222,1784.02466251298,72,30.970562748477143,0.7695951242875096,177.98611111111111,23.833333333333332,8.38888888888889,10.583333333333334,0.0050033493422718045,0.005959317411783773
32,541.9253731343283,1639.5391732924163,201,50.04163056034262,0.5712650099111889,143.86567164179104,12.248756218905474,7.920398009950249,18.83084577114428,0.0036471450804095537,0.006285597527840274
33,481.42857142857144,2199.023799849074,161,53.45584412271571,0.9027581205702399,117.527950310559,12.987577639751553,7.577639751552795,10.167701863354038,0.004589599985189986,0.008714511642809775
34,2929.744680851064,802.6874875720819,376,70.76955262170047,0.46784146996005715,85.98404255319149,11.742021276595745,7.414893617021277,7.76595744680851,0.003553087880787437,0.006024346574762389
35,3259.8561643835615,1353.5060171552936,146,45.21320343559643,0.7736163937352819,106.15068493150685,11.726027397260275,8.116438356164384,24.04794520547945,0.004236962427209517,0.008708401995157936
36,397.11678832116786,2394.243843372672,274,60.87005768508881,0.4420825494882788,256.4890510948905,15.821167883211679,7.354014598540146,11.52919708029197,0.003515281680962977,0.008319976587222975
37,3059.6013986013986,1529.163551401869,286,60.2842712474619,0.341895421176566,125.88111888111888,11.76923076923077,7.664335664335664,13.839160839160838,0.0038307829611424985,0.006818788970317254
38,2947.534722222222,1183.0663291796468,144,47.45584412271572,0.6733145122857193,80.11805555555556,13.041666666666666,7.972222222222222,10.5,0.004198451147111489,0.005720911980738488
39,905.6083650190114,2960.7510038733517,263,58.8700576850888,0.5858737197987312,101.30418250950571,13.414448669201521,7.634980988593156,13.749049429657795,0.0016441198008629485,0.0014875118803806214
40,1644.6547231270358,1653.3703917927485,307,75.6335136523794,0.5608003561698203,171.8371335504886,16.05211726384365,7.7817589576547235,8.586319218241043,0.004123586999736093,0.012829136658374278
41,2259.6810344827586,234.92217209152432,232,56.04163056034261,0.578416150596249,80.82758620689656,12.75,7.353448275862069,8.413793103448276,0.003179913361974109,0.0063748226466570825
42,978.8994082840237,295.1191727036439,169,48.04163056034261,0.3894471793177765,90.89349112426035,10.763313609467456,7.088757396449704,29.881656804733726,0.0015750050910020555,0.0018437216769873121
43,1159.2039660056657,1941.8533531015858,353,69.59797974644665,0.6512944038826128,171.69405099150143,12.09915014164306,7.144475920679887,9.274787535410765,0.0030179709123572176,0.00624162935901345
44,2586.030303030303,218.97870291702066,330,65.94112549695427,0.5383141510596409,86.86060606060606,13.324242424242424,7.387878787878788,8.539393939393939,0.003969942941294678,0.009506384598385901
45,457.41988950276243,2291.856921567615,181,49.79898987322333,0.5213017845547089,103.54696132596685,11.022099447513812,7.209944751381215,68.0,0.004176838052740466,0.008094999675187751
46,2455.225165562914,512.5575911369683,151,46.38477631085024,0.3794107828565161,73.99337748344371,14.211920529801324,7.688741721854305,14.364238410596027,0.004997421906587544,0.010071205199896193
47,2076.8881578947367,630.0780250860794,152,45.21320343559643,0.4738356378871628,78.875,12.756578947368421,7.5394736842105265,9.5,0.00422168534232843,0.007440634224176835
48,1853.7991967871485,2527.4868445745597,249,57.941125496954285,0.7005695196213456,109.36144578313252,15.204819277108435,7.550200803212851,9.325301204819278,0.003917231279913337,0.007704709793509774
49,1822.0502958579882,1301.2611845379636,338,67.11269837220809,0.5057086647778343,150.1094674556213,11.778106508875739,9.263313609467456,9.076923076923077,0.0047804849586666285,0.009061209772511087
50,996.7309417040359,183.4348518502993,223,59.45584412271571,0.8273590330644526,72.8609865470852,13.551569506726457,6.820627802690583,8.825112107623319,0.0014684350175295942,0.0018189975339775132
51,87.06423982869379,618.6335728151453,467,84.84062043356593,0.7456365997287047,111.02569593147751,12.349036402569594,7.967880085653105,12.209850107066382,0.0034105533820162222,0.008479375577544157
52,3248.8866498740554,1953.3360954824734,397,73.698484809835,0.32135731934069117,118.55163727959697,10.672544080604535,7.06801007556675,9.602015113350125,0.004077283973169346,0.011444216053315545
53,70.45353982300885,3231.2653213133735,452,77.59797974644667,0.4674332372720027,131.01106194690266,12.130530973451327,8.446902654867257,15.803097345132743,0.0,0.0
54,2534.937037037037,1241.8561439944615,270,61.11269837220809,0.7563206405856587,144.56296296296296,14.8,9.296296296296296,9.425925925925926,0.0047840245535748765,0.009751388343278235
55,2926.1719128329296,1239.6320744042903,413,77.11269837220809,0.748900906161742,130.9007263922518,14.876513317191284,8.106537530266344,12.675544794188863,0.00431216517435846,0.010605864779608336
56,1340.6612903225807,471.679680434127,434,78.76955262170047,0.7448546376881662,102.536866359447,12.089861751152073,7.529953917050691,12.735023041474655,0.003545676402851739,0.011735637171294484
57,3123.4202898550725,2811.383358165154,207,51.798989873223334,0.5328629440536852,87.61352657004831,10.942028985507246,7.06280193236715,8.966183574879228,0.004681315305974824,0.010498419981595496
58,45.758426966292134,1704.9360233119814,356,68.52691193458118,0.6240859500886674,137.31179775280899,12.573033707865168,8.401685393258427,8.544943820224718,0.0011149660586147418,0.002317684871441446
59,181.89504373177843,2326.412822538895,343,68.2842712474619,0.7223916388738539,128.7201166180758,11.323615160349854,6.9912536443148685,9.43731778425656,0.0030985182757858783,0.004005344020079375
60,2323.6726457399104,1335.1792464691337,223,52.62741699796952,0.341398286303878,138.68609865470853,13.367713004484305,8.219730941704036,12.816143497757848,0.004308199686648715,0.007002431453648785
61,407.02906976744185,1144.210063029776,172,49.79898987322333,0.6789277010349902,85.87209302325581,12.63953488372093,8.034883720930232,12.982558139534884,0.0038979844794507393,0.0085414237407232
62,359.95652173913044,775.375013852462,253,64.24873734152916,0.7128983004961932,141.4822134387352,16.74703557312253,7.865612648221344,11.106719367588934,0.0043000838629269,0.008359888518883746
63,1835.430463576159,1448.027789812465,151,48.2842712474619,0.8613704165940883,117.82119205298014,13.927152317880795,8.052980132450331,10.788079470198676,0.004226201749938865,0.009123120094227593
64,2078.381909547739,2132.8193302963414,199,51.45584412271571,0.6764048063712534,130.28140703517587,10.819095477386934,7.28140703517588,10.834170854271356,0.003983024472501665,0.01078410392634056
65,1439.642857142857,486.07783711615457,210,55.21320343559643,0.7863263742265615,138.45238095238096,13.41904761904762,7.4904761904761905,9.019047619047619,0.003751036374528705,0.008805269969759059
66,530.1811594202899,718.1925369091155,276,61.11269837220809,0.2447174261811276,130.0072463768116,13.576086956521738,7.88768115942029,11.782608695652174,0.004073142429438015,0.010901110891565027
67,1195.2886178861788,2773.6188359547145,246,58.04163056034262,0.6366951201804666,124.02845528455285,10.41869918699187,7.150406504065041,8.626016260162602,0.001758942437436102,0.0022515399828571124
68,1638.5314285714285,469.46355140186915,175,54.62741699796952,0.5851229842126876,128.12571428571428,13.531428571428572,7.571428571428571,9.885714285714286,0.0037419516477183866,0.007038706976773685
69,690.5077605321508,2482.6103363242637,451,76.76955262170047,0.5383042366074535,102.71618625277162,11.130820399113082,7.421286031042128,8.093126385809313,0.0016766149964850701,0.0016510414678825008
70,3154.0567375886526,600.730927288394,282,62.2842712474619,0.5649679034998726,80.97872340425532,11.375886524822695,7.358156028368795,8.081560283687944,0.004105651175143375,0.0078010825609782794
71,1357.489898989899,1540.744359482677,198,50.04163056034262,0.6329212623802556,160.77777777777777,13.494949494949495,8.873737373737374,15.121212121212121,0.004550329587270545,0.008140144540816532
72,1672.0400763358778,561.8238567453805,524,109.39696961966999,0.9114014053880347,121.78625954198473,12.780534351145038,7.356870229007634,9.026717557251908,0.003818497307622913,0.009462878086529252
73,976.6028169014085,956.3677767539816,355,69.35533905932738,0.4313409927542086,113.36901408450704,13.583098591549296,7.146478873239436,9.60281690140845,0.0018243445364508192,0.002105660419090395
74,3089.1292517006805,1034.8540275923451,147,43.21320343559643,0.608242366234886,105.74829931972789,12.63265306122449,8.299319727891156,9.095238095238095,0.004554524238134292,0.011992026100326455
75,1086.4320388349515,268.1878232465292,206,51.698484809834994,0.549887336048328,102.41747572815534,10.631067961165048,7.121359223300971,19.466019417475728,0.0015842475295676295,0.0023244048669470193
76,2986.019120458891,1374.795482568217,523,101.25483399593904,0.8631315360516282,152.21988527724665,13.879541108986615,7.891013384321224,9.717017208413003,0.0045303361021097055,0.010733424453725817
77,1995.19656019656,1230.4153941537115,407,86.32590180780451,0.7687282505594089,162.2800982800983,14.174447174447174,7.987714987714988,16.35872235872236,0.004009140188595493,0.008971940778492787
78,1284.2238805970148,588.3016111033617,268,60.2842712474619,0.7534196565606467,102.22014925373135,11.365671641791044,7.436567164179104,10.720149253731343,0.004102952823678402,0.009001645686296154
79,1710.449411764706,2049.1811984606925,425,76.76955262170047,0.7128967504450129,161.13411764705882,10.475294117647058,7.891764705882353,9.275294117647059,0.0035029388828960247,0.0058953494875483535
80,3100.0549828178696,863.5879500272986,291,64.18376618407356,0.7445059914122272,87.47422680412372,12.292096219931272,7.639175257731959,8.347079037800688,0.004632635589368589,0.0070977991663189865
81,3143.103734439834,2124.265211152906,241,58.62741699796952,0.8361295237538517,208.3941908713693,11.215767634854771,6.962655601659751,8.800829875518673,0.0023975031943634212,0.005483706967352205
82,680.432055749129,1133.4719137712068,287,61.11269837220809,0.3047798652929371,138.2787456445993,13.278745644599303,7.641114982578397,14.801393728222996,0.003548966349628671,0.005733381833064485
83,95.83673469387755,2062.6145718100324,245,56.8700576850888,0.7621457794780817,128.5061224489796,17.853061224489796,7.497959183673469,10.053061224489795,0.004387012578246905,0.00626863294635786
84,2995.509375,1742.494801401869,320,68.52691193458118,0.5003380774702105,156.1,15.50625,9.99375,16.35625,0.003704361978755405,0.006676156373661443
85,216.24260355029585,3098.2552673782,338,67.35533905932738,0.6926639796388406,177.2869822485207,11.875739644970414,8.159763313609467,9.532544378698224,0.0035204780442432923,0.008809755828399242
86,1331.275,1149.0135514018689,280,59.698484809834994,0.4377979368072784,104.06071428571428,11.760714285714286,7.45,9.275,0.002875754091161565,0.007431049915887189
87,2187.0263157894738,2837.2753935071323,152,48.2842712474619,0.7504470212652634,109.76973684210526,15.31578947368421,8.56578947368421,15.256578947368421,0.004190461402908419,0.005965442639623438
88,2147.9769736842104,554.7030250860794,304,65.4558441227157,0.77995439846695,149.92105263157896,14.782894736842104,8.338815789473685,12.851973684210526,0.003976578344828963,0.012290048451454899
89,753.45,1394.0079958463134,360,70.18376618407356,0.6890947086339366,168.12222222222223,13.194444444444445,7.788888888888889,8.952777777777778,0.004004434593115048,0.007533413273924087
90,3016.418006430868,2826.4931333954382,311,64.04163056034261,0.7114599057595116,136.13504823151126,13.655948553054662,7.347266881028939,9.717041800643086,0.0042917054292044305,0.006986342439392622
91,82.75373134328358,1330.2195215511226,268,59.698484809834994,0.4645406459469837,151.94402985074626,15.753731343283581,8.152985074626866,11.395522388059701,0.003739605880666596,0.009652177157620222
92,520.4342857142857,2901.7149799732974,175,57.698484809834994,0.4322760766163227,141.78857142857143,15.194285714285714,8.308571428571428,14.411428571428571,0.003549957742672258,0.00520523214811883
93,2784.2830188679245,1191.5692117792273,53,25.72792206135785,0.6010274554259754,115.35849056603773,14.943396226415095,8.264150943396226,10.245283018867925,0.004506828557877706,0.00688532465059086
94,2907.0662983425414,476.85139670573653,362,69.698484809835,0.34614917710132936,96.0303867403315,10.9060773480663,7.198895027624309,10.657458563535911,0.003931160460904418,0.010402106909573489
95,1551.2817679558011,1311.6939381422005,362,74.18376618407356,0.8317426891089118,131.146408839779,12.933701657458563,7.602209944751381,11.546961325966851,0.00392932367921787,0.007129994135885205
96,2847.854748603352,1985.345115647679,179,49.4558441227157,0.6852942256082776,127.41899441340782,18.608938547486034,7.653631284916201,9.703910614525139,0.0045448765716742555,0.01114696127162657
97,2318.5024390243902,2499.5757465238203,205,51.698484809834994,0.5615114546656303,108.93170731707318,12.995121951219513,8.721951219512196,10.341463414634147,0.0017753614662634595,0.004042547881704594
98,108.8937093275488,1527.5724451111964,461,80.42640687119285,0.690540667939308,137.18655097613882,12.958785249457701,7.433839479392625,10.82646420824295,0.004080629492682605,0.007129130634963118
99,2662.3980582524273,3066.5599915313187,309,66.04163056034261,0.7799030997472501,102.6537216828479,11.521035598705502,7.660194174757281,10.702265372168284,0.004527948479680037,0.005244602948113574
100,3161.067415730337,3190.3114914767752,267,60.2842712474619,0.6909603840238191,99.0187265917603,15.9438202247191,7.258426966292135,8.730337078651685,0.003977655478329527,0.010417425555282604
101,267.4817073170732,732.742819694552,164,47.21320343559643,0.7792947582764816,118.63414634146342,13.426829268292684,7.609756097560975,9.579268292682928,0.0018614901314717462,0.0026183854115132002
102,217.64084507042253,2200.579044359615,142,45.698484809834994,0.7500328368468084,118.14084507042253,15.577464788732394,7.535211267605634,10.76056338028169,0.0032484248154503108,0.005715844841488869
103,1900.3302752293578,1607.1543770899423,218,52.62741699796952,0.6555890217785991,142.91743119266056,12.51834862385321,7.7889908256880735,10.752293577981652,0.0022228460193716663,0.002049940059857089
104,1262.3210332103322,2080.025175018105,271,58.2842712474619,0.38491008288103895,141.70848708487085,10.55719557195572,6.88929889298893,28.867158671586715,0.00344898930651055,0.007868816877282702
105,2003.9972144846797,1981.3181475021474,359,69.94112549695427,0.6845678217979251,165.8551532033426,11.62116991643454,7.752089136490251,13.406685236768801,0.0038967627184955844,0.00773534053222987
106,956.1290322580645,424.41193849864294,155,48.4558441227157,0.7808541448515183,83.92903225806451,11.477419354838709,7.303225806451613,21.967741935483872,0.0043344846836695615,0.008231029797397765
107,3104.7428571428572,1343.6706942590117,280,61.698484809834994,0.67848020328524,112.25,14.696428571428571,8.082142857142857,11.785714285714286,0.00398967287157551,0.004957085621749657
108,1960.9575471698113,262.3899664962087,424,79.84062043356595,0.7967238258758764,98.24056603773585,10.849056603773585,7.134433962264151,7.433962264150943,0.0032571726198098346,0.011903117675797598
109,472.6948717948718,1142.3789360172536,390,87.42640687119285,0.8354767407458679,90.60512820512821,12.356410256410257,7.964102564102564,27.96923076923077,0.0028736694451258365,0.005110755099105687
110,1455.9409090909091,1606.7317332200507,220,55.698484809834994,0.8129522699294319,164.35,12.577272727272728,7.581818181818182,10.409090909090908,0.0044289541356878305,0.010657728680993139
111,3007.120879120879,1764.597617335935,273,63.94112549695428,0.6900817812738215,138.15384615384616,13.223443223443223,7.7655677655677655,9.058608058608058,0.0034948844582392913,0.006550438828395519
112,1235.3333333333333,919.0713528203087,282,61.941125496954285,0.7163010368893371,147.9078014184397,11.393617021276595,7.567375886524823,10.851063829787234,0.004040569563335826,0.010925177846665244
113,1023.3963414634146,2054.697087987235,328,65.11269837220809,0.41363580761224844,211.3079268292683,13.533536585365853,7.115853658536586,12.021341463414634,0.004283871454181286,0.008768152933435976
114,1125.4985835694051,2382.819358767308,353,70.76955262170047,0.4137798702582295,149.68838526912182,10.671388101983004,7.790368271954674,10.626062322946176,0.003930637256063937,0.008719615282570228
115,3005.7348484848485,1033.099157462475,264,61.698484809834994,0.7622363184806081,109.06060606060606,12.321969696969697,7.984848484848484,10.587121212121213,0.004283169042462059,0.009136247414670399
116,2622.3760683760684,1743.7447479830655,234,54.2842712474619,0.4242851887468408,102.3974358974359,12.166666666666666,7.978632478632479,8.371794871794872,0.004091621823245523,0.01003640471382399
117,412.3125,2173.85389231096,352,93.84062043356596,0.8765638310317154,127.92613636363636,13.042613636363637,7.582386363636363,38.56818181818182,0.00429883573573612,0.007390326448111727
118,2021.3166666666666,2971.2093847352025,240,60.04163056034261,0.44790781166713645,152.42916666666667,11.691666666666666,7.9625,8.775,0.003129703837468569,0.008086589980152015
119,666.3270440251572,1119.0094633515546,159,46.04163056034261,0.6640201935170879,118.84276729559748,14.182389937106919,7.528301886792453,19.050314465408807,0.0040886495063299265,0.008543184312797799
120,1377.9184397163122,2521.808941472791,282,61.11269837220809,0.31542768538325816,124.88652482269504,10.75177304964539,7.315602836879433,11.48936170212766,0.002966885411973674,0.006757177936566724
121,351.6,1251.8951303492374,190,52.04163056034261,0.774817458336499,201.1421052631579,16.04736842105263,9.057894736842105,20.231578947368423,0.0037832099106370623,0.009124116132048526
122,547.0774647887324,821.7093260497563,284,61.4558441227157,0.6239451853050304,104.37323943661971,16.338028169014084,8.151408450704226,10.070422535211268,0.003981345175751076,0.011062190566814328
123,2040.1764705882354,332.0753161077514,68,33.14213562373095,0.8066011880306663,80.17647058823529,12.25,7.323529411764706,9.235294117647058,0.00412386107261286,0.0073239045324408735
124,654.8571428571429,811.586000381461,245,58.87005768508881,0.7372723849810864,119.59591836734694,15.289795918367346,7.995918367346939,8.816326530612244,0.0038890650630202957,0.008065881175407475
125,3139.4139072847684,431.9185182892861,302,64.52691193458118,0.7482859689278161,93.04304635761589,11.072847682119205,7.162251655629139,9.463576158940397,0.003546727068382992,0.009033050865646956
126,3257.747252747253,2884.5206942590116,91,36.384776310850235,0.8252394314811522,74.87912087912088,14.714285714285714,7.362637362637362,13.10989010989011,0.0015507210482131268,0.0015147712153608097
127,3092.1032863849764,1606.35838708262,213,53.698484809834994,0.5268310796562534,94.33333333333333,10.96244131455399,7.793427230046948,8.178403755868544,0.004000778688579244,0.008215479304327271
128,380.80263157894734,1439.852147893097,228,54.2842712474619,0.699915496259517,123.82456140350877,11.982456140350877,7.87719298245614,9.328947368421053,0.0037001187413613582,0.008472198880456442
129,18.41456582633053,675.2125710097121,357,69.11269837220809,0.6763607342173824,164.87394957983193,12.585434173669467,7.408963585434174,9.46218487394958,0.0,0.0
130,3212.952978056426,3065.2090059473235,319,65.11269837220809,0.654623775015008,133.30721003134795,13.206896551724139,7.304075235109718,13.03448275862069,0.005073703669475923,0.008986129390162566
131,2383.0,3116.2420954631716,261,85.66904755831214,0.6248760549050248,102.93869731800767,13.850574712643677,8.28352490421456,11.46743295019157,0.004295429792100044,0.006683208143496137
132,1749.3607427055704,2247.5203153275984,377,70.52691193458118,0.6128566489214275,151.18832891246683,11.448275862068966,6.970822281167108,9.10344827586207,0.0035008376988726383,0.0059251298829529325
133,1037.551282051282,2376.740474478792,234,55.45584412271572,0.39002745413621576,116.33760683760684,14.273504273504274,6.8247863247863245,7.782051282051282,0.0038813691109233226,0.008497644365757812
134,1475.8248031496064,2904.913551401869,508,91.39696961966999,0.7299916487524419,252.6279527559055,14.866141732283465,7.844488188976378,14.027559055118111,0.0035635993522478036,0.008051090908585754
135,1252.7849056603773,935.2258155528125,265,60.76955262170047,0.7875610286940344,131.0754716981132,12.913207547169812,7.728301886792453,11.49811320754717,0.003958002901051463,0.0109646976002124
136,390.18009478672985,2218.701466093812,211,63.597979746446654,0.8401821493549487,81.71563981042654,13.440758293838863,7.265402843601896,9.454976303317535,0.0041900358904113895,0.009260282425049412
137,411.6341463414634,2890.795258718942,205,57.2842712474619,0.6632429355259044,131.8780487804878,19.4390243902439,7.697560975609756,9.77560975609756,0.003869855695662103,0.00817074062996097
138,2924.390909090909,921.754460492778,330,66.8700576850888,0.7398403704323022,101.43030303030304,11.44848484848485,7.627272727272727,10.896969696969697,0.003748736680067205,0.009722632398391773
139,1997.1028037383178,548.8473520249217,321,84.08326112068522,0.8726883182558155,116.797507788162,13.42056074766355,7.682242990654205,10.404984423676012,0.004861161298768035,0.007190216320309776
140,1747.973544973545,2531.5603767986945,378,75.59797974644665,0.787016112386488,158.6058201058201,13.328042328042327,7.515873015873016,11.436507936507937,0.00420130656076097,0.0089665063694502
141,943.5320512820513,245.43919242751008,156,44.62741699796952,0.5360944057240968,104.8076923076923,11.525641025641026,7.230769230769231,26.23076923076923,0.001560079023341061,0.0015805921312083994
142,2922.6052631578946,2167.04249877029,190,48.384776310850235,0.4711756859083358,105.49473684210527,10.25263157894737,6.936842105263158,10.152631578947368,0.003989296813341541,0.00528623565187146
143,192.29644268774703,2035.0864763030547,253,57.698484809834994,0.6590922340496077,142.4822134387352,12.15810276679842,7.391304347826087,8.15810276679842,0.0028680412254975546,0.003533513517996476
144,2014.838028169014,820.9558049229959,284,61.94112549695428,0.5433907807262197,132.20070422535213,11.96830985915493,8.964788732394366,9.93661971830986,0.004476367153749157,0.009007726113798806
145,2510.0191570881225,1748.0850073405663,261,65.698484809835,0.701907335684005,153.5632183908046,16.620689655172413,9.114942528735632,9.708812260536398,0.003660126950479554,0.007988268279104985
146,2631.8268156424583,224.80321620633822,358,75.01219330881976,0.8442589411816891,83.53351955307262,10.85195530726257,7.488826815642458,8.38268156424581,0.0038629482623227396,0.008026962754329903
147,1838.076923076923,2286.857397555715,325,65.94112549695427,0.7133017325070203,142.69230769230768,11.046153846153846,7.055384615384615,9.098461538461539,0.0038130118650310275,0.007245157692226287
148,63.75,1388.8145930685357,384,71.698484809835,0.5479309387459042,171.34114583333334,14.395833333333334,7.864583333333333,12.760416666666666,0.0017728639401539497,0.0030931385767276544
149,928.988416988417,2400.787103525421,259,58.2842712474619,0.6867442768006986,94.56756756756756,10.853281853281853,7.55984555984556,13.617760617760618,0.003958195668525315,0.010030892641612069
150,2865.100543478261,340.89996444534745,368,73.94112549695427,0.7186854893938096,92.70923913043478,10.451086956521738,7.317934782608695,9.771739130434783,0.0014226793904678653,0.0017933259495096937
151,1064.1273408239701,2631.8807798662883,267,58.87005768508881,0.5864111175425136,114.28838951310861,12.146067415730338,6.913857677902621,7.9588014981273405,0.0033027887721824105,0.010285512112529486
152,2964.630289532294,2686.950856524363,449,77.35533905932738,0.6283696045841541,95.79510022271715,11.690423162583519,7.3452115812917596,9.184855233853007,0.0041939857389414375,0.006044528200941371
153,3214.316513761468,1122.3516247963644,218,61.4558441227157,0.821707971304069,112.62844036697248,13.522935779816514,7.545871559633028,8.972477064220184,0.004009182535837726,0.011382763663432027
154,1494.9212121212122,76.92415746247525,330,89.74011537017762,0.9460491389006827,127.08181818181818,12.006060606060606,7.5212121212121215,10.309090909090909,0.0034477323517910666,0.00888348300046131
155,2134.285714285714,2644.7395882682285,434,76.76955262170047,0.5552620512415604,114.36866359447005,12.944700460829493,7.815668202764977,8.117511520737327,0.0015025663481382239,0.0025923412215508477
156,2554.347607052897,2206.92047835401,397,73.35533905932738,0.520504671366935,115.3249370277078,11.350125944584383,7.392947103274559,9.503778337531486,0.004168334387127941,0.003445889702642084
157,2668.2105263157896,643.0018972665307,133,55.35533905932738,0.8800049623490646,104.42105263157895,12.353383458646617,7.827067669172933,10.721804511278195,0.004367720184609611,0.007377271085814623
